transaction_id,payment_model,payment_model_bg,amount,is_cross_border,has_currency_conversion,cost,latency,is_failed,risk_probability,expected_loss,status
2319,bank_transfer,Банков превод,57.44,False,False,0.6223,8.7683,False,0.01391,0.2796,success
2320,card_payment,Картово плащане,35.2,False,False,0.7336,3.9104,False,0.03157,0.5001,success
2321,open_banking,Open Banking плащане,41.18,False,False,0.3859,4.1748,False,0.02377,0.372,success
2322,instant_payment,Незабавно плащане,37.77,False,False,0.4266,2.0291,False,0.02239,0.296,success
2323,bank_transfer,Банков превод,15.34,False,False,0.496,9.9423,False,0.01267,0.068,success
2324,card_payment,Картово плащане,107.31,False,False,2.0316,3.2913,False,0.03534,1.7066,success
2325,bank_transfer,Банков превод,52.56,False,False,0.6077,9.7774,False,0.01095,0.2014,success
2326,instant_payment,Незабавно плащане,12.7,False,False,0.2762,1.7858,False,0.01479,0.0657,success
2327,card_payment,Картово плащане,35.14,True,True,1.3542,2.7887,False,0.05345,0.8452,success
2328,e_wallet,Електронен портфейл,24.1,False,False,0.4574,2.6032,False,0.02675,0.2579,success
2329,bank_transfer,Банков превод,15.28,False,False,0.4958,10.7984,False,0.01962,0.1049,success
2330,card_payment,Картово плащане,24.62,False,False,0.5432,3.5494,False,0.04267,0.4727,success
2331,card_payment,Картово плащане,30.02,False,False,0.6404,3.5625,False,0.04223,0.5705,success
2332,bank_transfer,Банков превод,75.84,False,False,0.6775,10.096,False,0.01827,0.485,success
2333,e_wallet,Електронен портфейл,57.04,False,False,0.9186,2.4025,False,0.02285,0.5213,success
2334,bank_transfer,Банков превод,33.3,False,False,0.5499,11.2462,False,0.01289,0.1502,success
2335,bank_transfer,Банков превод,65.17,True,False,0.9955,11.5012,False,0.02752,0.6277,success
2336,e_wallet,Електронен портфейл,166.12,False,False,2.4457,2.2771,False,0.01872,1.2439,success
2337,instant_payment,Незабавно плащане,5.0,False,False,0.23,2.0195,False,0.01595,0.0279,success
2338,card_payment,Картово плащане,24.67,False,False,0.5441,3.3486,False,0.03553,0.3944,success
2339,open_banking,Open Banking плащане,21.65,False,False,0.2883,4.8936,False,0.02809,0.2311,success
2340,card_payment,Картово плащане,80.02,True,False,1.7404,3.5604,False,0.04443,1.5999,success
2341,card_payment,Картово плащане,92.21,False,False,1.7598,3.2264,False,0.03955,1.6411,success
2342,e_wallet,Електронен портфейл,28.45,False,False,0.5183,2.4106,False,0.02568,0.2922,success
2343,e_wallet,Електронен портфейл,145.12,False,False,2.1517,2.5731,False,0.02435,1.4135,success
2344,bank_transfer,Банков превод,18.14,False,False,0.5044,11.2336,False,0.01479,0.0939,success
2345,card_payment,Картово плащане,66.79,True,True,2.3037,3.3974,False,0.05904,1.7745,success
2346,bank_transfer,Банков превод,46.92,False,False,0.5908,8.4103,False,0.0193,0.3169,success
2347,instant_payment,Незабавно плащане,38.81,False,False,0.4329,2.0187,False,0.01947,0.2645,success
2348,card_payment,Картово плащане,13.1,False,False,0.3358,3.1985,False,0.03867,0.228,success
2349,instant_payment,Незабавно плащане,40.64,True,False,0.5938,1.8154,False,0.03118,0.4435,success
2350,bank_transfer,Банков превод,19.02,True,False,0.8571,9.5992,False,0.02295,0.1528,success
2351,instant_payment,Незабавно плащане,140.35,False,False,1.0421,2.2825,False,0.02104,1.0335,success
2352,bank_transfer,Банков превод,17.85,False,False,0.5036,11.2449,False,0.02087,0.1304,success
2353,bank_transfer,Банков превод,24.62,False,False,0.5239,11.8593,False,0.01321,0.1138,success
2354,instant_payment,Незабавно плащане,79.52,False,False,0.6771,1.6904,False,0.01993,0.5547,success
2355,open_banking,Open Banking плащане,225.85,False,False,1.3093,3.9412,False,0.03832,3.2887,success
2356,bank_transfer,Банков превод,84.53,False,False,0.7036,11.2972,False,0.01519,0.4494,success
2357,bank_transfer,Банков превод,24.67,False,False,0.524,9.6466,False,0.01773,0.1531,success
2358,instant_payment,Незабавно плащане,58.6,False,False,0.5516,2.1874,False,0.02235,0.4584,success
2359,card_payment,Картово плащане,41.23,False,False,0.8421,2.8864,False,0.03757,0.6971,success
2360,card_payment,Картово плащане,13.06,False,False,0.3351,3.0459,False,0.03632,0.2135,success
2361,e_wallet,Електронен портфейл,102.72,False,False,1.5581,2.7207,False,0.02959,1.2158,success
2362,instant_payment,Незабавно плащане,7.37,False,False,0.2442,2.2204,False,0.0295,0.0761,success
2363,e_wallet,Електронен портфейл,18.59,False,False,0.3803,2.9443,False,0.0239,0.1777,success
2364,instant_payment,Незабавно плащане,40.66,False,False,0.444,1.8342,False,0.01933,0.2751,success
2365,e_wallet,Електронен портфейл,52.61,False,False,0.8565,3.0107,False,0.02574,0.5417,success
2366,e_wallet,Електронен портфейл,33.9,False,False,0.5946,2.9378,False,0.0212,0.2875,success
2367,instant_payment,Незабавно плащане,22.61,False,False,0.3357,2.5578,False,0.02053,0.1625,success
2368,card_payment,Картово плащане,33.4,False,False,0.7012,3.3963,False,0.03302,0.4963,success
2369,card_payment,Картово плащане,8.62,False,False,0.2552,3.0067,False,0.0406,0.1575,success
2370,card_payment,Картово плащане,225.21,False,False,4.1538,3.3884,False,0.04424,4.4835,success
2371,bank_transfer,Банков превод,20.48,False,False,0.5114,11.4981,False,0.01185,0.0849,success
2372,card_payment,Картово плащане,119.87,True,False,2.4577,3.9904,False,0.04678,2.5234,success
2373,e_wallet,Електронен портфейл,27.49,False,False,0.5049,2.3581,False,0.02631,0.2893,success
2374,e_wallet,Електронен портфейл,98.66,False,False,1.5012,2.7542,False,0.02824,1.1145,success
2375,bank_transfer,Банков превод,75.27,False,False,0.6758,9.9851,False,0.02138,0.5632,success
2376,e_wallet,Електронен портфейл,59.37,False,False,0.9512,3.2728,False,0.02299,0.546,success
2377,open_banking,Open Banking плащане,73.69,False,False,0.5484,4.8501,False,0.02593,0.7261,success
2378,bank_transfer,Банков превод,354.08,False,False,1.5122,10.6389,False,0.01938,2.4017,success
2379,e_wallet,Електронен портфейл,14.43,False,False,0.322,2.3159,False,0.02292,0.1323,success
2380,e_wallet,Електронен портфейл,133.84,True,True,4.1814,2.7107,False,0.04788,2.5633,success
2381,e_wallet,Електронен портфейл,75.15,False,False,1.1721,2.2747,False,0.02489,0.7482,success
2382,bank_transfer,Банков превод,85.17,False,False,0.7055,10.8298,False,0.01761,0.5249,success
2383,card_payment,Картово плащане,14.84,False,False,0.3671,3.1318,False,0.02869,0.1916,success
2384,e_wallet,Електронен портфейл,62.05,True,False,1.1687,2.6328,False,0.03312,0.822,success
2385,card_payment,Картово плащане,128.32,False,False,2.4098,3.118,False,0.03122,1.8028,success
2386,bank_transfer,Банков превод,5.0,True,True,0.865,9.7958,False,0.03382,0.0592,success
2387,instant_payment,Незабавно плащане,8.17,False,False,0.249,1.7115,False,0.0195,0.0558,success
2388,e_wallet,Електронен портфейл,34.95,False,False,0.6093,2.7401,False,0.03231,0.4517,success
2389,instant_payment,Незабавно плащане,29.32,False,False,0.3759,1.8043,False,0.02069,0.2123,success
2390,instant_payment,Незабавно плащане,40.71,False,False,0.4443,2.4132,False,0.02323,0.331,success
2391,bank_transfer,Банков превод,66.65,False,False,0.65,10.0665,False,0.02133,0.4976,success
2392,card_payment,Картово плащане,7.42,False,False,0.2336,2.7948,False,0.03566,0.1191,success
2393,e_wallet,Електронен портфейл,64.76,False,False,1.0266,2.5529,False,0.02931,0.7592,success
2394,bank_transfer,Банков превод,81.72,False,False,0.6952,9.8555,False,0.01705,0.4877,success
2395,card_payment,Картово плащане,17.33,False,False,0.4119,3.4515,False,0.03475,0.271,success
2396,e_wallet,Електронен портфейл,53.86,False,False,0.874,2.578,False,0.02654,0.5718,success
2397,open_banking,Open Banking плащане,44.62,True,False,0.5231,4.4849,False,0.04388,0.744,success
2398,bank_transfer,Банков превод,41.13,True,False,0.9234,9.7307,False,0.02446,0.3521,success
2399,instant_payment,Незабавно плащане,20.84,False,False,0.325,2.4371,False,0.02537,0.185,success
2400,instant_payment,Незабавно плащане,32.6,False,False,0.3956,2.1214,False,0.02026,0.2312,success
2401,bank_transfer,Банков превод,38.49,False,False,0.5655,9.9663,False,0.00962,0.1296,success
2402,bank_transfer,Банков превод,44.41,False,False,0.5832,9.0108,False,0.01861,0.2893,success
2403,bank_transfer,Банков превод,22.78,True,False,0.8683,10.1713,False,0.02619,0.2088,success
2404,card_payment,Картово плащане,11.78,False,False,0.312,2.9116,False,0.03338,0.1769,success
2405,card_payment,Картово плащане,54.4,False,False,1.0792,3.8615,False,0.03426,0.8387,success
2406,e_wallet,Електронен портфейл,38.54,False,False,0.6596,2.9806,False,0.02367,0.3649,success
2407,card_payment,Картово плащане,26.42,False,False,0.5756,3.024,False,0.03528,0.4194,success
2408,card_payment,Картово плащане,57.22,False,False,1.13,3.7363,False,0.03322,0.8554,success
2409,open_banking,Open Banking плащане,148.1,False,False,0.9205,4.9286,False,0.03025,1.7024,success
2410,open_banking,Open Banking плащане,17.38,False,False,0.2669,4.322,False,0.03366,0.2223,success
2411,card_payment,Картово плащане,13.18,False,False,0.3372,2.9392,False,0.034,0.2017,success
2412,card_payment,Картово плащане,88.72,False,False,1.697,3.8978,False,0.04115,1.6429,success
2413,card_payment,Картово плащане,46.61,False,False,0.939,3.8443,False,0.04055,0.8505,success
2414,card_payment,Картово плащане,156.48,False,False,2.9166,3.6809,False,0.03922,2.7617,success
2415,card_payment,Картово плащане,32.39,False,False,0.683,2.9517,False,0.04186,0.6101,success
2416,card_payment,Картово плащане,103.76,False,False,1.9677,3.2511,False,0.03867,1.8056,success
2417,e_wallet,Електронен портфейл,38.3,True,True,1.4107,2.6023,False,0.04967,0.7609,success
2418,instant_payment,Незабавно плащане,67.38,False,False,0.6043,2.5036,False,0.02469,0.5823,success
2419,card_payment,Картово плащане,22.9,False,False,0.5122,3.6372,True,0.04014,0.4136,failed
2420,open_banking,Open Banking плащане,22.73,True,False,0.4136,3.153,False,0.03903,0.3371,success
2421,instant_payment,Незабавно плащане,38.62,True,False,0.5817,1.7935,False,0.02853,0.3856,success
2422,bank_transfer,Банков превод,35.5,False,False,0.5565,10.318,False,0.01609,0.1999,success
2423,instant_payment,Незабавно плащане,28.51,False,False,0.3711,2.2503,False,0.01731,0.1727,success
2424,open_banking,Open Banking плащане,30.75,False,False,0.3337,3.79,False,0.03001,0.3507,success
2425,instant_payment,Незабавно плащане,30.76,False,False,0.3846,2.218,False,0.01543,0.1661,success
2426,bank_transfer,Банков превод,27.2,False,False,0.5316,10.6233,False,0.01304,0.1241,success
2427,instant_payment,Незабавно плащане,32.45,False,False,0.3947,2.2073,False,0.02337,0.2654,success
2428,card_payment,Картово плащане,32.98,False,False,0.6936,3.572,False,0.04057,0.6021,success
2429,e_wallet,Електронен портфейл,18.37,False,False,0.3772,2.8414,False,0.02917,0.2143,success
2430,card_payment,Картово плащане,16.11,False,False,0.39,3.2144,False,0.02652,0.1923,success
2431,card_payment,Картово плащане,90.09,True,False,1.9216,3.1291,True,0.04882,1.9792,failed
2432,open_banking,Open Banking плащане,48.42,False,False,0.4221,5.2108,False,0.03321,0.6111,success
2433,card_payment,Картово плащане,13.47,False,False,0.3425,3.6031,False,0.03004,0.1821,success
2434,card_payment,Картово плащане,92.49,False,False,1.7648,3.3293,False,0.03789,1.577,success
2435,open_banking,Open Banking плащане,8.32,False,False,0.2216,5.0322,False,0.03989,0.1261,success
2436,bank_transfer,Банков превод,25.89,False,False,0.5277,10.8208,False,0.01658,0.1502,success
2437,open_banking,Open Banking плащане,51.76,False,False,0.4388,4.0647,False,0.03805,0.7484,success
2438,instant_payment,Незабавно плащане,45.02,False,False,0.4701,2.4496,False,0.0154,0.2427,success
2439,bank_transfer,Банков превод,45.79,False,False,0.5874,12.4053,False,0.01614,0.2587,success
2440,e_wallet,Електронен портфейл,17.96,False,False,0.3714,2.4319,False,0.02149,0.1544,success
2441,bank_transfer,Банков превод,8.27,False,False,0.4748,10.2212,False,0.00766,0.0222,success
2442,card_payment,Картово плащане,23.77,False,False,0.5279,3.3691,False,0.03623,0.3875,success
2443,instant_payment,Незабавно плащане,18.54,False,False,0.3112,2.2255,False,0.01755,0.1139,success
2444,card_payment,Картово плащане,126.81,False,False,2.3826,2.7297,False,0.03953,2.2558,success
2445,instant_payment,Незабавно плащане,85.21,False,False,0.7113,2.2443,False,0.02638,0.7867,success
2446,e_wallet,Електронен портфейл,45.95,True,True,1.6326,2.538,False,0.04974,0.9142,success
2447,bank_transfer,Банков превод,100.78,False,False,0.7523,9.6319,False,0.01303,0.4596,success
2448,card_payment,Картово плащане,51.69,False,False,1.0304,3.8362,False,0.03235,0.7525,success
2449,bank_transfer,Банков превод,14.59,False,False,0.4938,9.803,False,0.01949,0.0995,success
2450,instant_payment,Незабавно плащане,54.08,False,False,0.5245,1.6683,False,0.01586,0.3002,success
2451,instant_payment,Незабавно плащане,35.41,False,False,0.4125,1.9647,False,0.01784,0.2211,success
2452,card_payment,Картово плащане,58.76,False,False,1.1577,2.6854,False,0.04442,1.1746,success
2453,card_payment,Картово плащане,42.42,False,False,0.8636,3.1173,False,0.0334,0.6376,success
2454,open_banking,Open Banking плащане,82.3,True,False,0.7115,4.2556,False,0.04124,1.2897,success
2455,bank_transfer,Банков превод,9.25,False,False,0.4778,11.4106,False,0.01138,0.0368,success
2456,e_wallet,Електронен портфейл,42.83,True,False,0.8996,2.3425,False,0.0427,0.7315,success
2457,card_payment,Картово плащане,36.1,False,False,0.7498,2.9547,False,0.04073,0.6617,success
2458,card_payment,Картово плащане,196.6,False,False,3.6388,3.261,False,0.03358,2.9708,success
2459,bank_transfer,Банков превод,6.95,False,False,0.4708,10.1799,False,0.01693,0.0412,success
2460,card_payment,Картово плащане,16.33,True,True,0.7899,3.6248,False,0.0634,0.4659,success
2461,bank_transfer,Банков превод,170.04,False,False,0.9601,11.0847,False,0.01455,0.8659,success
2462,bank_transfer,Банков превод,35.83,False,False,0.5575,9.7159,False,0.02318,0.2907,success
2463,card_payment,Картово плащане,99.71,False,False,1.8948,3.1693,False,0.04316,1.9366,success
2464,instant_payment,Незабавно плащане,5.0,False,False,0.23,1.8172,False,0.02627,0.046,success
2465,bank_transfer,Банков превод,54.72,False,False,0.6142,10.332,False,0.01128,0.216,success
2466,instant_payment,Незабавно плащане,29.15,False,False,0.3749,2.2939,False,0.02116,0.2159,success
2467,e_wallet,Електронен портфейл,10.52,False,False,0.2673,3.117,False,0.02641,0.1111,success
2468,card_payment,Картово плащане,29.74,False,False,0.6353,2.9416,False,0.04047,0.5416,success
2469,e_wallet,Електронен портфейл,5.0,True,True,0.445,2.3621,False,0.04843,0.0969,success
2470,instant_payment,Незабавно плащане,112.75,False,False,0.8765,2.3155,False,0.02195,0.8662,success
2471,instant_payment,Незабавно плащане,67.92,False,False,0.6075,2.1698,False,0.0211,0.5016,success
2472,card_payment,Картово плащане,14.23,False,False,0.3561,3.2712,False,0.04027,0.2579,success
2473,card_payment,Картово плащане,69.29,False,False,1.3472,3.0713,False,0.03486,1.087,success
2474,card_payment,Картово плащане,6.07,True,True,0.4821,3.1734,True,0.05881,0.1606,failed
2475,card_payment,Картово плащане,23.4,False,False,0.5212,3.1715,False,0.04111,0.4329,success
2476,instant_payment,Незабавно плащане,25.19,False,False,0.3511,2.3156,False,0.02294,0.2023,success
2477,e_wallet,Електронен портфейл,78.81,False,False,1.2233,2.4912,False,0.0228,0.7187,success
2478,open_banking,Open Banking плащане,14.55,False,False,0.2528,3.9576,False,0.0296,0.1637,success
2479,instant_payment,Незабавно плащане,48.57,False,False,0.4914,2.2601,False,0.01891,0.3215,success
2480,bank_transfer,Банков превод,38.15,False,False,0.5645,9.2585,False,0.01883,0.2514,success
2481,e_wallet,Електронен портфейл,23.41,True,True,0.9789,2.6585,False,0.04769,0.4466,success
2482,card_payment,Картово плащане,27.69,False,False,0.5984,3.1761,False,0.03549,0.4422,success
2483,instant_payment,Незабавно плащане,108.17,False,False,0.849,1.7439,False,0.02168,0.8208,success
2484,e_wallet,Електронен портфейл,45.78,True,False,0.9409,2.9369,False,0.0413,0.7563,success
2485,e_wallet,Електронен портфейл,11.42,True,False,0.4599,2.432,False,0.02846,0.13,success
2486,e_wallet,Електронен портфейл,43.42,False,False,0.7279,3.116,False,0.0194,0.3369,success
2487,card_payment,Картово плащане,65.64,False,False,1.2815,2.7996,False,0.03151,0.9307,success
2488,card_payment,Картово плащане,11.3,False,False,0.3034,3.7106,False,0.03372,0.1715,success
2489,instant_payment,Незабавно плащане,12.13,False,False,0.2728,1.9402,False,0.02093,0.0889,success
2490,e_wallet,Електронен портфейл,52.86,False,False,0.86,2.2567,False,0.02573,0.544,success
2491,card_payment,Картово плащане,43.4,False,False,0.8812,3.0531,False,0.03656,0.714,success
2492,card_payment,Картово плащане,110.87,True,False,2.2957,3.6089,False,0.0511,2.5495,success
2493,card_payment,Картово плащане,9.69,False,False,0.2744,3.0807,False,0.03055,0.1332,success
2494,bank_transfer,Банков превод,37.67,False,False,0.563,10.7013,False,0.01889,0.2491,success
2495,card_payment,Картово плащане,33.92,False,False,0.7106,2.8689,False,0.03967,0.6055,success
2496,card_payment,Картово плащане,23.63,False,False,0.5253,3.2075,False,0.03712,0.3947,success
2497,e_wallet,Електронен портфейл,23.2,False,False,0.4448,2.7228,False,0.02568,0.2383,success
2498,e_wallet,Електронен портфейл,172.7,True,True,5.3083,2.7182,False,0.05469,3.778,success
2499,card_payment,Картово плащане,19.91,False,False,0.4584,3.1,False,0.04584,0.4107,success
2500,instant_payment,Незабавно плащане,17.94,False,False,0.3076,2.1577,False,0.01753,0.1101,success
2501,bank_transfer,Банков превод,30.96,False,False,0.5429,10.02,False,0.01209,0.131,success
2502,card_payment,Картово плащане,9.49,False,False,0.2708,3.4243,False,0.03462,0.1478,success
2503,card_payment,Картово плащане,56.81,False,False,1.1226,3.4564,False,0.02762,0.7061,success
2504,card_payment,Картово плащане,22.01,False,False,0.4962,2.4666,False,0.03565,0.3531,success
2505,e_wallet,Електронен портфейл,52.54,False,False,0.8556,2.6426,False,0.03715,0.7807,success
2506,e_wallet,Електронен портфейл,63.31,True,True,2.136,2.5039,False,0.04823,1.2214,success
2507,card_payment,Картово плащане,37.0,True,False,0.966,2.9102,False,0.0459,0.7642,success
2508,instant_payment,Незабавно плащане,38.91,False,False,0.4335,2.2428,False,0.01795,0.2445,success
2509,bank_transfer,Банков превод,12.97,False,False,0.4889,10.29,False,0.01536,0.0697,success
2510,card_payment,Картово плащане,33.86,True,True,1.3158,3.0637,False,0.05422,0.8262,success
2511,instant_payment,Незабавно плащане,29.25,False,False,0.3755,2.1237,False,0.02765,0.2831,success
2512,instant_payment,Незабавно плащане,26.89,False,False,0.3613,1.5179,False,0.0214,0.2014,success
2513,card_payment,Картово плащане,52.75,False,False,1.0495,3.411,False,0.03455,0.8201,success
2514,card_payment,Картово плащане,53.12,False,False,1.0562,3.1665,False,0.04183,0.9999,success
2515,card_payment,Картово плащане,24.18,False,False,0.5352,3.0153,False,0.03396,0.3695,success
2516,e_wallet,Електронен портфейл,59.31,False,False,0.9503,2.7727,False,0.02628,0.6235,success
2517,card_payment,Картово плащане,41.05,True,True,1.5315,3.1445,False,0.06212,1.1475,success
2518,bank_transfer,Банков превод,33.95,False,False,0.5519,11.1737,False,0.01719,0.2043,success
2519,card_payment,Картово плащане,66.46,False,False,1.2963,3.2581,False,0.03345,1.0004,success
2520,card_payment,Картово плащане,67.14,False,False,1.3085,3.1893,False,0.03652,1.1034,success
2521,open_banking,Open Banking плащане,28.8,False,False,0.324,3.5838,False,0.02753,0.3013,success
2522,open_banking,Open Banking плащане,46.92,False,False,0.4146,4.1358,False,0.03045,0.5429,success
2523,bank_transfer,Банков превод,41.77,False,False,0.5753,10.0182,False,0.00789,0.1153,success
2524,card_payment,Картово плащане,22.08,False,False,0.4974,3.3578,False,0.03688,0.3664,success
2525,e_wallet,Електронен портфейл,39.89,False,False,0.6785,3.1028,False,0.02911,0.4645,success
2526,card_payment,Картово плащане,36.54,False,False,0.7577,2.1909,True,0.04066,0.6686,failed
2527,card_payment,Картово плащане,70.36,False,False,1.3665,3.678,False,0.03456,1.0942,success
2528,card_payment,Картово плащане,108.24,False,False,2.0483,2.3241,False,0.0333,1.622,success
2529,bank_transfer,Банков превод,6.36,True,False,0.8191,8.4158,False,0.02173,0.0484,success
2530,bank_transfer,Банков превод,73.0,False,False,0.669,11.3473,False,0.01943,0.4964,success
2531,card_payment,Картово плащане,23.52,False,False,0.5234,2.7984,False,0.03637,0.3849,success
2532,bank_transfer,Банков превод,98.24,False,False,0.7447,9.8673,False,0.01234,0.4243,success
2533,e_wallet,Електронен портфейл,56.64,False,False,0.913,2.4144,True,0.03556,0.8056,failed
2534,bank_transfer,Банков превод,11.19,False,False,0.4836,10.259,False,0.01778,0.0696,success
2535,e_wallet,Електронен портфейл,7.82,False,False,0.2295,2.7831,False,0.01992,0.0623,success
2536,bank_transfer,Банков превод,60.41,False,False,0.6312,11.2488,False,0.01828,0.3865,success
2537,e_wallet,Електронен портфейл,10.68,False,False,0.2695,2.431,True,0.02515,0.1074,failed
2538,bank_transfer,Банков превод,22.03,False,False,0.5161,10.4374,False,0.01506,0.1161,success
2539,instant_payment,Незабавно плащане,36.25,False,False,0.4175,2.2102,False,0.01775,0.2252,success
2540,open_banking,Open Banking плащане,23.56,False,False,0.2978,5.1571,False,0.03411,0.3054,success
2541,card_payment,Картово плащане,10.32,False,False,0.2858,3.7056,False,0.03582,0.1663,success
2542,card_payment,Картово плащане,7.68,True,True,0.5304,3.3467,False,0.05837,0.2017,success
2543,open_banking,Open Banking плащане,29.18,False,False,0.3259,4.8616,False,0.02178,0.2415,success
2544,bank_transfer,Банков превод,22.74,False,False,0.5182,10.5734,False,0.01088,0.0866,success
2545,bank_transfer,Банков превод,84.99,False,False,0.705,9.5256,False,0.01896,0.564,success
2546,open_banking,Open Banking плащане,81.75,True,False,0.7087,4.2429,False,0.04786,1.4868,success
2547,instant_payment,Незабавно плащане,20.24,False,False,0.3214,1.5883,False,0.0178,0.1261,success
2548,bank_transfer,Банков превод,98.5,False,False,0.7455,10.5569,False,0.01338,0.4613,success
2549,card_payment,Картово плащане,10.71,False,False,0.2928,3.8075,False,0.04279,0.2062,success
2550,bank_transfer,Банков превод,24.55,False,False,0.5237,8.8848,False,0.01456,0.1251,success
2551,bank_transfer,Банков превод,33.79,False,False,0.5514,9.6641,False,0.01976,0.2337,success
2552,card_payment,Картово плащане,115.78,False,False,2.184,3.6554,False,0.04052,2.1111,success
2553,bank_transfer,Банков превод,228.15,True,False,1.4844,10.6135,False,0.03513,2.8052,success
2554,bank_transfer,Банков превод,26.09,False,False,0.5283,12.3073,False,0.00805,0.0735,success
2555,card_payment,Картово плащане,19.3,False,False,0.4474,3.3426,False,0.04481,0.3892,success
2556,e_wallet,Електронен портфейл,13.19,False,False,0.3047,2.4875,False,0.02494,0.1316,success
2557,instant_payment,Незабавно плащане,45.16,False,False,0.471,2.1497,False,0.02332,0.3686,success
2558,card_payment,Картово плащане,22.78,True,True,0.9834,3.4188,False,0.06255,0.6412,success
2559,e_wallet,Електронен портфейл,68.94,False,False,1.0852,2.9314,False,0.02771,0.7641,success
2560,card_payment,Картово плащане,27.84,True,False,0.8011,3.1935,False,0.04291,0.5376,success
2561,bank_transfer,Банков превод,125.82,False,False,0.8275,10.2397,False,0.01658,0.7301,success
2562,e_wallet,Електронен портфейл,82.83,False,False,1.2796,2.4777,False,0.02578,0.8541,success
2563,bank_transfer,Банков превод,159.08,False,False,0.9272,9.433,False,0.01746,0.9721,success
2564,open_banking,Open Banking плащане,27.61,False,False,0.318,5.8788,False,0.03142,0.3297,success
2565,card_payment,Картово плащане,157.74,False,False,2.9393,3.1696,False,0.03638,2.5824,success
2566,e_wallet,Електронен портфейл,65.8,False,False,1.0412,3.0377,False,0.02937,0.773,success
2567,card_payment,Картово плащане,5.0,False,False,0.19,2.9534,False,0.03302,0.0743,success
2568,card_payment,Картово плащане,17.59,False,False,0.4166,3.0778,False,0.03787,0.2998,success
2569,open_banking,Open Banking плащане,50.76,False,False,0.4338,3.434,False,0.03477,0.6707,success
2570,instant_payment,Незабавно плащане,34.02,False,False,0.4041,2.0087,False,0.01843,0.2194,success
2571,card_payment,Картово плащане,29.14,False,False,0.6245,2.6244,False,0.03708,0.4862,success
2572,open_banking,Open Banking плащане,22.8,False,False,0.294,4.463,False,0.03115,0.2699,success
2573,instant_payment,Незабавно плащане,27.45,False,False,0.3647,1.5857,False,0.01912,0.1837,success
2574,open_banking,Open Banking плащане,25.37,False,False,0.3069,3.837,False,0.03114,0.3002,success
2575,card_payment,Картово плащане,45.77,False,False,0.9239,3.1596,False,0.03608,0.7431,success
2576,open_banking,Open Banking плащане,20.09,False,False,0.2804,4.3672,False,0.0317,0.242,success
2577,bank_transfer,Банков превод,84.66,False,False,0.704,12.0455,False,0.01424,0.4219,success
2578,bank_transfer,Банков превод,62.88,False,False,0.6386,9.913,False,0.0229,0.504,success
2579,bank_transfer,Банков превод,88.73,False,False,0.7162,9.5668,False,0.01101,0.3419,success
2580,e_wallet,Електронен портфейл,20.26,False,False,0.4036,3.0601,False,0.02466,0.1998,success
2581,card_payment,Картово плащане,30.15,False,False,0.6427,3.4503,False,0.04301,0.5835,success
2582,open_banking,Open Banking плащане,23.75,False,False,0.2988,4.0368,False,0.02744,0.2476,success
2583,bank_transfer,Банков превод,62.13,False,False,0.6364,9.7586,False,0.02054,0.4467,success
2584,e_wallet,Електронен портфейл,12.74,False,False,0.2984,2.8388,False,0.0259,0.132,success
2585,card_payment,Картово плащане,11.14,False,False,0.3005,2.6239,False,0.04062,0.2036,success
2586,instant_payment,Незабавно плащане,22.79,False,False,0.3367,2.1457,False,0.02134,0.1702,success
2587,bank_transfer,Банков превод,81.42,False,False,0.6943,11.552,False,0.02006,0.5716,success
2588,bank_transfer,Банков превод,28.08,False,False,0.5342,10.1906,False,0.01779,0.1748,success
2589,instant_payment,Незабавно плащане,26.25,False,False,0.3575,2.3822,False,0.0169,0.1553,success
2590,open_banking,Open Banking плащане,30.45,False,False,0.3322,3.5333,False,0.03354,0.3881,success
2591,bank_transfer,Банков превод,34.17,False,False,0.5525,10.008,False,0.02061,0.2465,success
2592,card_payment,Картово плащане,20.55,False,False,0.4699,3.1085,False,0.02987,0.2762,success
2593,card_payment,Картово плащане,75.93,False,False,1.4667,3.1619,False,0.03765,1.2864,success
2594,open_banking,Open Banking плащане,23.87,False,False,0.2994,4.6788,False,0.03367,0.3054,success
2595,e_wallet,Електронен портфейл,35.44,False,False,0.6162,3.5364,False,0.02142,0.3036,success
2596,e_wallet,Електронен портфейл,33.1,False,False,0.5834,2.9521,False,0.02251,0.298,success
2597,e_wallet,Електронен портфейл,45.87,False,False,0.7622,2.5681,False,0.02651,0.4864,success
2598,open_banking,Open Banking плащане,34.59,False,False,0.3529,4.1137,False,0.03071,0.4037,success
2599,card_payment,Картово плащане,36.16,False,False,0.7509,3.2097,False,0.03202,0.521,success
2600,bank_transfer,Банков превод,50.89,False,False,0.6027,10.0308,False,0.00424,0.0755,success
2601,e_wallet,Електронен портфейл,60.9,False,False,0.9726,2.5742,False,0.02405,0.5859,success
2602,bank_transfer,Банков превод,32.32,False,False,0.547,9.2645,False,0.01827,0.2067,success
2603,instant_payment,Незабавно плащане,37.03,True,False,0.5722,2.8723,False,0.03416,0.4427,success
2604,bank_transfer,Банков превод,42.96,False,False,0.5789,10.9356,False,0.0138,0.2075,success
2605,card_payment,Картово плащане,46.79,False,False,0.9422,3.1591,False,0.03418,0.7197,success
2606,e_wallet,Електронен портфейл,69.49,False,False,1.0929,2.9306,False,0.02313,0.6429,success
2607,bank_transfer,Банков превод,19.45,True,True,1.0528,11.1893,False,0.03705,0.2522,success
